raw_data,filtered_data
-28961792,11918421.673905697
-151443456,-19801051.388820566
-76124160,-16671673.552266417
-156368896,-27545060.161802016
-72435712,36948545.81082198
-83572992,5801252.823409024
107244032,-12231542.536750255
-6511360,18812164.186518352
-17368832,-6041921.208795572
284336128,-12639584.291545535
19861248,22486977.596834034
-95239168,-9366240.763112312
32978944,-29373561.2798801
171776000,16773670.43440646
201304576,8749028.471527368
103798272,-18981060.551480375
34647808,-13299880.27646238
-90999808,4326803.003535236
34270720,-14241411.089033315
-184968192,-24671669.345502738
-5425920,-2508272.638684044
156449792,-8647562.385724349
-95422976,4847859.696213867
-24422400,-8568696.145984018
-186774272,20412962.090684533
-115094528,11977699.215041257
7486464,1677698.9606913994
-9252096,-16184323.581334585
-24510464,11211656.267661816
-278807552,-48729479.94523037
-132922880,17496839.75425004
-255492864,8222530.1534313
-64115968,-16547824.410888705
69785088,-5791737.635302786
41013248,-21597850.423184704
-104631296,-25510856.558065146
41257984,-3669536.4322124203
80311040,16627282.455855748
-146403584,15882.548481006246
97075712,23032885.649517708
144369152,4984906.157597879
188126208,22293495.063975204
-76374528,-662759.8756270256
-78099968,-9862902.028226053
-75615488,-1209562.083092044
-256532992,-2008077.774371064
-90829824,13793085.337545354
133557760,5722482.646407308
164725760,-25579088.94120997
-254745600,-8292585.159334355
153056512,13868397.710935486
-10041856,5703737.298566281
82351616,-1147608.411755493
71203584,345338.009339079
-80817152,-12202912.302662656
89648384,11613374.353969164
-120722944,4375161.237059191
35876096,12223772.80734248
44751104,-9091.507715733142
-24188160,19315488.878182765
195988736,-23312528.105801404
-40609536,10206681.47487574
27158784,6030844.663974457
-17028608,10704779.702139443
136234240,15836977.47336841
31876608,20637804.771165695
110541312,-17687327.714025877
317494272,12421318.963378817
-29943552,-28913376.151288357
36208640,12582784.175213242
177784320,11754001.871962428
-129202176,-33096162.58153353
-79681280,-2708308.7978082923
-44736768,-20621416.829067316
-58598400,6669815.791895035
-75075584,16021911.65995411
-94990592,-14419425.635642467
-100185856,950817.0604870202
60306176,-12573542.771011328
-29123584,25622836.9206112
183234816,13011160.245258877
23365632,11275971.950934352
157912064,-18426556.58261384
-67675904,4389427.552608604
14984192,4446405.437176678
110856448,23992088.791986786
27342080,22699064.270261243
140429568,-11675619.6175584
41789184,19778655.972875126
22380032,10714295.037035273
45845504,9608016.972683756
-66249984,9586562.194157906
-44503296,-2690402.792422129
-295609856,-9857633.370361071
-117309952,-15830828.520347169
-72391936,11775661.854876885
-44723456,11171760.341678813
-74309888,-20641219.95420389
-55751424,-8713528.390423216
-115867392,2793710.8751440155
-191745280,13192905.121849421
129447936,31819867.066812836
-62779392,3464073.2072578506
36251904,25881582.520468887
-127396608,-14805389.460433032
83979520,8416771.246580625
167231744,19236157.814369705
76450304,3050997.031526598
-94688768,-23738248.19315123
-36362752,23035554.096133173
-23737600,10170045.727659855
126402560,-9319527.831758859
82216960,-23063829.61771278
59959296,-7227730.216572064
55716608,5449521.8393517565
-180914176,-529736.0344739112
25323264,6715657.491377149
-30919936,-6296682.936099621
-36058624,5401845.552906121
48925952,-16832438.33470097
-67378432,6483777.082278643
-213730304,7154119.798307581
-290929408,-7768075.032200467
-67003392,8917917.856349561
102497280,13936313.87765257
177516544,-19331567.27836618
-80312832,10310233.929512233
3337984,32536333.949353933
2813440,-14909843.272507714
-21403904,-5419298.975010578
42342912,-22157222.39761192
-89337344,-1290542.7133176047
73114880,-5935513.910182731
-60867584,10495480.86276036
-253960192,-9709453.373897305
103151872,13660777.402729137
-198134528,-27787580.754778728
-76404224,-25656012.049690012
35796224,-16100778.002817431
-244787712,-8292040.28106283
-359400960,-22525272.783151392
-112972032,-28250079.095117714
153511680,6669194.883317148
-72494592,29205789.60083363
-102356480,26086084.35392662
-105906688,-6611366.855302468
56116992,-4048278.3549123863
135055360,21704502.069436617
-926720,31720606.5902305
-47417344,-4342256.737542938
146176,4905832.060489006
197253888,16165161.26780356
-167153152,-27534760.775873218
-217228032,-24742204.2852701
-75395072,29930375.783413175
-64401920,-5162336.891108721
49364992,-9420791.044071022
279289600,-6072115.104199323
-20544000,-19833280.90546635
40902656,-4529906.827423953
130730752,17952755.26662128
4885504,7279386.270513392
-133620992,-12009979.163739784
159135232,-8535659.848979313
-28735232,735636.8210697122
-44374016,-24343324.63844825
-82686208,19784042.65596049
20177664,-20305945.65428442
49063424,11943788.284884518
-79269376,9167471.71130359
48553472,-4010496.647365211
-228107008,43875581.96269645
107813888,2769304.6507740645
11058688,10534989.848551005
-75668736,-12506021.5231454
-98877696,-24103647.904517762
-36657664,9986238.263998404
-29753088,-5901008.686771179
156134912,10437974.779186374
-69587968,-20019342.407297358
-87375616,-16047654.174803019
-28389120,-29260624.15677977
85467392,-14690408.023707958
88610816,16794333.618562285
-51670016,9813632.150797985
-136622336,-4677673.191497763
-338521088,-8184735.22540718
-140041728,10425064.403794345
-117577216,26723066.962254666
-131344384,9437814.262186522
-7943424,7719345.965439351
-198979584,-28369730.445796385
-77727488,-19368408.340609193
31245568,-9376052.224543493
-97125120,-5973009.358130879
-43967232,-13383395.764200259
149102336,33200790.795756266
113301248,-16359382.909921395
-382411520,-17053345.480430536
86390016,-9859462.265809607
-46044928,3776873.189000147
19575552,-28506540.07267448
-41396480,-10423876.799579905
-42150144,21239840.043874644
82173440,-37053665.78166451
214577152,-14941190.011543863
-24849408,-1513781.7926132414
-57457920,5684249.969969899
-40726528,-18604889.59166562
-58402048,9040502.248327838
-23186944,1151790.8079789376
42630656,-7872549.867476121
-103522816,-4662635.619617803
85701120,5008859.243621441
-62614272,-11508138.981775533
149757952,-28679009.382040907
-15283200,-13615613.16371199
-23092992,-7201688.751953197
-150563840,-2578399.61229872
-88488960,7084135.957027713
233991680,-17533469.60815929
-124989440,-342148.14671027253
37452800,14660232.563312816
-145073664,10426924.166170206
-3348224,8592798.426375505
49917440,-37154381.95151998
-197003776,-29071300.545694243
149967360,-26462288.22989529
-110636288,5386194.575900174
-161622272,8455397.358465942
4631040,-17211954.14849756
-120948480,-22102952.930541884
-170946304,22843061.179979313
-52831488,-21890477.58921773
-17265152,24329479.652422443
118309376,-9942625.412725633
44379136,1865306.2180609063
-47616256,1650005.6833985916
155331584,29754754.864283063
-89677568,-20804277.254399996
-210519040,-12461424.424528645
-95247616,31867552.203103807
169761280,-14277814.605304511
-156318208,-2609507.96623805
322412032,-30586104.461251635
-50062592,-9156618.579575526
-20788736,40236881.149136744
-47003136,-22416537.644962013
-2791168,6445346.283461597
-44707328,-9579025.745335434
-43171328,-14306879.862549411
3031808,-7193104.961856435
-78996480,-14117015.257455543
36457984,20026493.553048585
198666496,9091839.211600382
-132069120,7733780.716457404
23640832,-32049374.57092125
125753344,9775544.793664241
-13670400,-11968398.742975404
13176832,-15633189.527435098
70610688,22692970.273812205
-129192960,-2707869.9267554483
-38069248,15066045.47412476
-233947392,-3728408.2271728283
-154234880,-3297810.4784352663
117798912,-4614829.34419036
-7280896,13289493.561591677
-60684800,-18032735.588173985
148442624,16773515.576911118
-102027008,164348.5108315458
-30072832,17753728.826731876
-220704512,-14168962.194208583
-114703616,-10856855.292711541
55139072,11951941.367165752
-167793152,1895828.1594418145
-144456960,13022633.337699318
-309521664,-32075385.19150306
-106600192,162719.53025272393
232022528,10399362.980043381
-139058944,-10163844.617209597
-156906752,-8305541.235430904
54300160,-11457085.467487814
-27833088,56547643.005991384
-30925824,8287962.005224818
-61921280,-3200979.7541897
69409024,-2700457.730994231
-154744576,15513542.217363488
6067712,11693886.703677477
272651008,39631902.12211624
136780800,1226144.0011506777
-56720384,-1625066.5250899668
-89274880,-4267540.195166416
-31228160,30817374.80679982
292407552,4029779.7787491074
20907264,13332464.021023389
131388160,3877599.423234369
56254976,-15166541.643662049
130614272,2409659.936316463
-119424000,17572159.305623215
-68737536,-16780631.03771101
2768896,-14130372.846058713
179441152,-1059208.1620873539
-74166528,19421794.705927573
129591040,4175151.8963143905
54728704,7020945.729982165
-262691072,19559055.108707476
204465408,25353358.92411881
48033024,22215341.445711944
-88846080,-22122929.340531606
136881664,-15528407.836184755
-74494720,19295406.288904727
-82451200,-8021064.722779844
-159725056,-1615095.3290924423
64415744,17961679.545945976
-2759936,-1233177.52870299
-137552640,-2456712.4668988073
-38265344,-14933054.743756684
199745792,11108820.172764122
-183120128,-6050849.652497418
37337600,2683507.3933889023
-33512192,18870674.755919416
110435072,-6788643.703373205
525324032,34721154.61565522
-3003136,-25518233.02525207
148996608,10594472.090015896
-190234880,-26798561.835183863
270924800,20165461.14692764
42218240,-16336473.100675704
-105073664,-21892915.222275402
-13848064,-9201613.16966002
-717312,-9060347.93225764
54711040,7468333.951846706
-61464320,-11576192.006747067
187566848,14189683.226011757
87039744,-4919845.332382661
-157035520,-11064641.463372296
141393664,-13483186.930640677
-42775808,3769350.3309431565
-46575360,-20760344.3533561
369152,9658881.27659078
-69726464,4689529.814174885
-84948480,8092647.655667131
-116859648,-12020509.944999386
-117037824,-3674081.3822421525
273043712,-203676.53615935956
44263680,38603328.47634233
34897408,5086309.734430283
81248000,22256315.50628706
101883648,15199724.518543273
-128050432,-6839874.701078585
-36400896,12180727.124902781
-21872896,-24766172.682383128
525056,-1381353.0877608762
-254127104,-2906515.117013282
113910528,14928643.171705646
-3501568,7853299.035936722
158967552,-5002620.168522282
-13710080,26226421.936508015
-79205120,-12971362.02481768
-26101248,-7061058.543012204
50974976,9630752.356854256
-123675136,-1177180.459593295
254702080,8685936.265430165
168434432,9670902.547283137
106865920,14507284.9446532
-116858880,-17101260.947396785
58104832,15210257.988437844
-23495424,20153851.306312677
11918848,41087843.12331884
-89673984,8101709.6443656515
-327843328,-44343389.17713074
-88284928,-25899050.062067572
48594432,13215928.542848041
-101949952,16943594.101727173
-89838080,16905788.14376506
-87054336,-11616048.913340177
38647040,13601977.285653867
-125418496,729528.605018946
-47727360,-536315.9394027902
-64930048,7833558.305728837
-69378816,-19842168.924767554
-225213440,5283741.317717352
84868864,-1148220.876244518
-307624192,15298274.2532742
-3271424,5118343.892509591
114871808,9718327.207498178
-104563456,-7848259.768263571
-178880256,-6416456.241503418
95313408,13401609.0154273
-103271424,-29799378.868687198
-13262848,-15238012.436234964
-115034624,11708395.856530957
113627904,16484684.590244036
-74401024,24039116.663198754
121942784,17135986.040052217
-117210880,5712096.21633241
-3912192,-14816951.825117823
292002560,-13072113.672962582
38722560,-5741900.302839922
61901056,-7661195.028129542
-196581888,-17166405.54555406
-80162048,-1538809.5865841294
-125404160,-26835090.97433372
-71176704,14748085.114414593
387193344,21024656.7629056
21851648,19708767.161070086
175889408,11763511.588675277
205228800,1431105.5727157586
-128721920,-26224775.32139434
195878912,3297544.0320992386
122609664,-15277762.775047172
-10806016,-179169.09256140792
73459200,7419172.186137563
-80881664,-35413401.87928358
-34287104,8380538.046223212
68655360,17760315.905232705
-129241344,-6652355.671292462
222059008,-17238754.090250462
-94505984,17881937.051191136
57938176,3959101.138870102
201733120,18530296.41475316
186534400,-44322528.40816796
-76559360,14347441.799687311
-24158208,16784551.742106423
65481984,-22799488.9463057
-30651392,-1965310.214068451
-27839488,-10076294.606706314
88722176,13431922.781141805
154467328,9395636.06571617
182053888,-13628455.463804519
40456960,-9583066.918519482
-188894720,20253018.63849152
38704896,33342701.958669484
-78155008,-23933169.926427506
139345664,-12898687.208912611
-119076352,-4132369.7013746137
-130582016,-5735242.682484902
58071552,27972827.947239786
-297666048,-11654118.00927161
-115955456,3554144.7459618663
-132809984,-4708628.01987748
106776064,-11884296.30109568
30994176,-20468416.849541135
36535808,5816600.589178984
-100669696,352777.30224110105
-6485504,15078083.286775226
-106655232,10444299.017870253
-39174656,34931818.87479393
56690944,20913253.33104501
-119227648,17333010.590181775
52910336,-24502638.37480572
-70091776,-16717795.330294644
-362962944,-7756464.6610976495
-423486976,-20747452.629339926
-47037184,-19462813.16453562
-96549376,-7840825.776852641
-49488128,16867197.08786015
-153241088,1548843.5114691195
86565632,17360682.427269217
-1785088,10929431.444220116
-199462400,10950500.314162908
-167745792,32554954.81549723
112134656,-30877821.71791152
20475392,-4142066.4279816947
-15491584,-10306148.90984597
15939840,6147317.653702312
-286586112,5410157.993658096
40232704,9876917.107167564
-104187904,-22119328.68541146
-48026880,39549936.48945826
-44435968,10941842.914990008
250561024,27015242.89074896
-260096,-8175157.108724849
-65765376,-13277341.3948894
-48628736,2906605.4368012394
-73164288,-1470748.7163132383
25392128,-7193668.184934057
-212073216,255750.07161536714
8984832,-6116882.330188122
128232192,5228034.313656616
75322624,-13548399.457008053
