raw_data,filtered_data
-52400128,20917840.294912856
-41307648,4810944.420520325
-102348288,9531814.131168496
267722240,-17954807.92115671
55473152,-12226721.260087918
239767808,24232073.008332547
158988544,3316806.5234998995
-46129152,-36779776.076181315
-237658368,1685498.5054427823
76000512,705474.1234254243
76245504,-2668907.1177644455
-56794112,-14306945.19525508
-237083392,-4301843.68917199
-132760320,-22286763.972258877
172883456,-17500445.502720155
33408256,30406513.855153713
-1723904,18731787.55348553
-68927744,8366240.763677673
-111143168,7616918.067497471
124823552,24240352.215072658
20703744,954420.7584530304
-173103360,-15998426.528709877
65501184,-16725785.214700846
-77998336,7173081.488213733
191837696,6533510.656383593
102936576,31330446.447207198
179930880,9118814.615613448
38672896,-3570002.0009637964
37911040,-14901823.953413736
-36757248,18791673.346917983
-101002240,21464112.57546232
39971328,-975622.8743699878
-15692288,17409439.33441422
-149719296,5867183.5160873495
76639488,19228836.351693645
166388992,-12000405.766875574
-159086336,-2270674.785289116
227619328,-1633899.6828048225
-277163264,-10982565.25987341
-68560128,-2681234.952846153
155153920,-19733832.942467455
-112245248,-25736124.249215256
-49715456,1006668.3456299155
-94390784,-15028938.191633664
61075456,11936257.971603984
126375936,5979858.429942228
80554752,16443995.692647034
52390144,-1298633.032497385
87522816,410812.644464007
-66959872,-15580744.283988006
-1260544,8623781.27462507
-63270656,2052632.752645077
-45765888,17535159.181039847
-161477120,-1117851.442061271
66797312,-4540501.551563446
167181824,26823888.513985816
-27315712,-853527.5777688712
112832512,-37018597.53273148
-90889472,28208893.003550097
-140424960,5855192.184094715
-6475776,6706171.541718467
67010048,1633794.1040972008
161616896,19457615.2451114
-32851200,-25444084.533096615
-82309888,-10277306.148642885
380553984,-5965032.101140488
10475776,6423812.662512012
-104326144,-15194560.66612899
-120808704,1602018.9928043913
186446848,35114844.228606276
-170666496,-3712742.3698973414
106590720,-24280038.071294107
-153709056,16036998.563426094
-131084288,24551341.650865413
-156939776,-11910760.416805955
-32770304,-12619763.98807731
-263940352,-36214092.11553682
59973632,-7581687.705270565
-108616960,-14931410.5639952
208598784,717977.2013619816
113300992,-5331939.758537934
213956352,1598217.8606505806
-246255360,2458973.20924835
-268324352,-39399799.84320912
98099968,12380517.248959208
-18405888,-8998492.856063621
254533120,-1769687.8180146054
-17861632,7789149.56764612
227003136,18954117.038902882
-17131008,-24236038.07461167
-117387008,-11819206.519063415
172712704,-19055032.21629005
-51586304,-11462123.647739397
143362048,5758648.9219768355
-264387072,3216652.011841667
-104170752,19128120.231658876
-55699200,1701800.8755099848
-46338560,5829657.944366656
-169435136,-6934649.375857473
-83356672,-8066253.700287222
312046592,-30006563.97945901
74965504,7734747.534964838
31036672,-25455534.693789225
31604992,18053353.57016076
205011456,12602389.544227453
112223232,17936932.310303953
-98059776,-6628302.331804092
55922176,13746101.593993898
216322816,20114976.224718843
163177984,28700853.859639794
-226141696,-11931097.99037681
-101644288,-14803041.598447356
35089920,-7805200.495576313
-225457152,23051151.95679111
-253601792,-8155592.5640556505
125565952,14284657.71840908
26700800,311279.85347027524
-135430656,6803736.018961188
-50765312,16200705.425787482
306291456,7607253.07556973
43400448,-7143588.024306647
367874816,11361675.204663767
38761984,-5961528.363443014
-28194816,-6796824.280083299
58304256,12481189.681702755
53701888,23076513.65830556
-148298496,-6808839.250056319
-177695488,-5885438.957200291
-14003200,-39063568.98413264
-172039680,6678194.956072236
256042752,33710488.24550743
24003840,-3212732.7708833204
135007744,-15917739.362614652
-213496320,34001537.77684602
-203982336,-7299472.327994261
54691328,-8304691.590691578
-33529088,-8957897.945120752
60622080,3424457.4718479672
20549888,-46963017.34391756
84707840,12633433.314544365
88864512,28702400.125711437
-67913216,15016047.228699138
675840,-5732910.383591001
327464448,27111766.4948344
-157640448,7210619.447945952
62929152,17366.052028872036
-300428544,-14765317.851722196
-80465664,-5507201.004630384
-46342912,118949.62727940272
-37414144,-14220845.5429586
127127040,3262030.4670709004
-19801344,-15387928.782130377
43086592,-21853968.92393142
-118732032,31703510.455597755
-95178752,32611530.022536017
-126273792,12048586.317538403
-86327040,-14082616.93882864
26771968,20236230.355898354
-115502848,-1394024.2922140602
-195569152,2108296.6040774914
8161536,-5876998.789852848
85857536,-14575609.95173359
15323648,-16110575.77740157
-99181568,15770400.490667367
-61488640,-21822950.13124514
-171725312,23303606.076456383
-69013504,-12610539.832246095
27111936,-27087339.752088875
-124160000,3576243.4075254346
-190022400,-36060458.85737825
-12756480,24995715.801787052
-106719744,14166663.300820643
24981760,-24142878.966829672
22175232,-11701132.111437675
7606784,18666328.314519446
155452928,-7910365.595649142
-226434816,-27524934.107523452
-82697984,3905762.055122444
-105003776,20409430.452327054
-25543680,44010379.84057268
19528960,12923402.591396725
187349504,-1531215.2860839276
-51132928,-12147279.93393548
-149845248,49290114.01888246
-257292544,-5053592.812321758
30720768,-4386827.047777198
310575104,-16078900.15418026
-7832832,-23743584.306862026
-6404352,21513334.086681966
269311488,-6456357.232538584
-30249984,43027758.857933596
-109598464,21838993.64486537
101279488,-4394234.617774283
119355904,2070130.8923857445
-84273408,-22172165.00187543
-61351936,-11053992.423311947
68399104,-272719.6966786905
-128466176,-42199903.467726305
184279808,9260360.974502457
-149804288,-15149586.224758787
125007360,-2086224.947128267
-26688256,-9671828.30370708
-36361216,7707130.962415115
-1488384,-18482382.778708056
-11329792,19032381.056513913
103590656,-10988943.029360555
-183153152,27632850.448341914
-88049152,4375063.7200172385
-53197568,-4193291.356077269
-14892800,24054467.071504623
-15711488,7805983.902193254
473584896,-21628845.11592011
-78530560,8965770.139129976
-115954176,26052369.82378786
-3624960,-13157648.33263443
-88506880,-12448659.787800118
101709056,547349.3154745391
110712320,-11926929.90829138
83446016,-7912957.031386962
-71885056,-42624279.18926544
-62241024,15722011.216969622
123707136,-25163795.309976466
-72983040,-13881696.237706397
245954560,-7056845.6076623155
-24218624,-1394141.7662924763
241202944,-15546969.167385517
-189348096,25782306.28278125
-155237888,22910360.779092018
-68044800,-8013183.015730829
-168692224,11709033.218950141
-35895808,7373451.418732187
-179553792,-4001932.28622572
-209034240,-79330429.04696596
-254883072,-17491481.53354941
-42565888,2535316.9038682086
-3611648,746828.5546147397
44529920,-3482065.856679371
-20216064,13041547.924575137
-38937600,-34023021.48796023
263436032,-12513408.637385359
441527296,13271468.858906884
25012224,25804742.437052365
-78982400,-7759614.119171689
23154688,-1004217.3225932838
-248966656,2597466.615864754
165011712,-17566549.30138846
11939328,-8778428.405648902
-66630144,3994672.852527522
-1394432,39964763.73753892
183818496,-1491941.2840742369
255762432,-9346808.529766902
-85920512,-18661353.15614383
48511232,21045913.522847187
54177280,21061680.007290196
355707648,10996661.321286555
194459136,18918724.45487799
6030336,-19068026.841241207
-246136832,-31758601.30535278
25262592,30123515.202813946
-16474112,18485408.8219246
243275520,26866651.509291235
11479552,12091330.763642872
92483328,-17007489.86714741
-7684096,-37083715.16006891
43798272,1431278.0662916694
132610048,5648301.657250768
63209216,30604491.81930147
29720832,5981558.501233152
-263287808,-1942414.2063093265
80807168,-20179725.176264152
4301312,-13635457.024957757
-135971072,-22129254.07474269
249592320,67791236.44693497
57749248,-10517757.024518648
99794688,27376597.755346354
258365440,3296888.782714307
183899904,-37160561.769020446
-94508288,21452289.958831575
-132231424,-16750309.635889791
72029184,-4766391.961960828
-286317824,14979029.327476028
-68138496,10303949.415674847
-48841216,13623530.280220382
-28091904,-14541874.772051746
-14056704,18908069.663374726
184449280,2396869.3527067644
-53668864,44545104.421230145
-145273344,-32506591.45294586
-246254336,11458279.9113797
18118912,-10451716.769772599
207058432,-9158916.669819904
103702528,-6956739.532748236
-45438464,-7486680.7914738
-52839936,11368831.913797261
-138800640,-43129486.71842443
-172457216,16955801.598738585
130102016,29971680.964292124
113787648,-8367959.646005434
91598848,-1382723.8508448056
-56836608,11470289.96491842
-281527552,3590742.502533114
-76459776,-16943600.908216875
105036800,-36553478.892345436
27715328,-3403894.3105394663
-108541184,13365711.850317718
-114525952,6511104.661906246
-12339968,-13095165.52333251
-62893824,7528488.654618775
73782784,-28337199.319394108
-281965568,-31443643.289308388
-193432320,-8194991.139299261
-97295616,-8459484.614852425
52063744,23165661.55910422
-86785536,28300252.09898912
93084160,34508043.491593786
-102122496,13962193.588520879
15600640,-3878801.240835373
122699264,5679068.8791121235
434404864,20345003.82273499
66846208,-12170465.266846508
-195274240,-13108355.531890912
-156385792,-10865729.5897186
37447424,265947.24133405334
-402223360,10999892.262429183
154920960,-14871038.899778752
-148146432,-4097722.8442525133
-46611456,-12202215.727642635
204297216,-52127972.47938336
-172342528,17790708.22055178
159805184,-11167743.622052414
26984704,14729115.993716383
-27649280,-5044735.254811141
25370112,8902314.24847348
19175680,-11285084.67594421
-172389888,-38358059.07904208
-182786304,30581156.139781192
-137139200,-18848400.31209681
92451840,-14115472.481056044
121568256,-23801882.093237698
-159558400,-16944088.73814989
6793216,-5411975.052147621
-180984832,-26633685.832306936
42733824,14067440.745140592
81708800,-4381880.277890473
-140459008,23558693.14088091
305102592,25836935.42296025
-104329216,3223998.4164014594
-123684608,-61133919.67479749
-137643008,3000734.5486805243
-68134656,27206508.842866875
-90092800,6840198.302932501
16442368,858380.666980441
-244492288,19106231.170277152
-29415168,7775630.917118456
13565952,-1802064.2069425953
61362176,-30357494.280852582
-63718144,7468714.618169626
-71462400,17607788.431831613
5185024,29850221.215418134
124924672,23162546.507225104
91483392,-3531338.6646643863
-168175104,-22200349.731916234
-202364160,-36906758.7535055
-225312256,-69511642.01603638
-271163136,-50672833.569464654
16348160,-3153353.701969928
155652096,20917288.210330043
-121925632,3905735.5692069796
50549760,14582421.62903934
63608320,6165353.324727822
138461952,7386023.895618714
-40094464,-18573185.67563273
-79393536,-5611813.257927286
256178944,-1312680.6004693056
57010176,21673219.426318523
-82416896,-21522732.59900823
2139648,3628170.610261994
43357952,-49230521.38760132
-14910464,-23994765.406148463
-25068288,-7808739.052274683
102127104,8225857.528902587
-81732352,-11020317.113411976
84452352,-11831639.97677902
-151216128,5067989.093686164
-106588672,9816020.741014294
-175916032,-31042713.469858177
-142640896,-10277349.36275154
-97077248,-10778618.787093634
162413056,17214873.79309142
-216793856,21138747.761134
36154112,-12377979.625322357
159342080,9859317.115638647
286268928,11786193.79529322
-141548544,-4762992.070463252
38748672,-6928531.85657946
154349056,2907483.43135446
66277888,5587746.713089803
125008896,-7236981.376742059
83338240,8860800.062614273
-85238272,-30651324.145090085
89418496,-80762.89571570243
125990656,32788202.511820626
-56119808,4724357.737664634
27643904,-5036025.930353212
-57324032,-11879348.296049727
-83950592,-11963493.636206878
205209344,1263245.4927452726
123965184,-2270113.0758031565
-31573504,-23766894.093258467
-207517952,16815701.201988697
-215362048,-36396663.26267611
4821248,35726696.97718379
95773184,17373791.191082537
-39257600,2556748.243862054
-147010304,23135984.298431166
69451776,-34493826.00654747
-144264448,24535021.108209945
-79819520,-7637271.950361028
-134547200,5331475.7940546665
-16585984,11949890.941124814
6304256,-11052319.074092997
30881792,1409965.3018941036
-228432128,-2095078.7596143717
89148416,-830258.3929628343
-19526144,26067883.78831541
123149056,-2320810.8114666324
27237632,-30993398.632551733
-23163392,-9057302.948447568
67917824,9315825.186376441
-13354240,13560560.074549394
-54794752,6079454.945938363
-161977344,-46377131.3017664
261084416,-47236374.19969431
-132994304,-33214722.471774712
-168379648,17230205.01302348
108004608,3545388.6621827926
-38579200,7333184.411409901
67577088,-12928608.553595148
-134492160,-18939407.69880574
-18557440,2823809.151289686
-43469312,18670860.60831415
-125201920,11191569.344000652
55122944,13483815.014662018
27131904,-6581552.169483186
-274017792,-36805931.376420364
140409600,-10845523.023839796
30733056,-23520952.730021637
-47431424,-7105684.079205641
-244903424,-14932977.545807691
-141342464,-5190696.3708253605
-10870528,8190230.027982683
-63028736,-8893626.01111416
50973440,-1701840.3316136177
-66205696,41934175.03242614
41421056,10317045.010389138
-128086016,49084761.63797215
-26671616,6092500.855554532
297796864,9017889.636135682
191690752,26922556.095248654
124080128,-93480.89093844588
80639488,-8185330.732403115
61230848,-2663177.8198384605
47151872,43660774.90380133
-242508800,-11632830.461921124
5570304,-18187099.018448144
-210583296,-14949580.215627648
359088640,17100527.44413643
-393377280,-3090963.3478358844
224235008,-7665630.285184994
245209088,3558221.7127736597
-125742080,-4178545.002425041
-2822656,-26023684.829545
-96279296,13913248.794972982
-17754368,15772113.479823172
-215075328,40424675.56805005
215205120,-13515772.884002402
-166742016,15699404.01161363
407374080,19041420.078909952
-151473408,-14096052.9216303
145795840,-8986955.315281479
82449152,9137867.490957446
137882368,3325221.7426547883
164656384,13872149.505723575
71211776,-33836215.38004658
-206238720,-39146663.81587646
-94558208,-40152804.8738419
-118959104,1379604.518071012
85432064,4897711.41507503
109355008,19277622.636619177
50626560,-24270136.47459017
83737600,1896913.401680503
278628864,1361992.742701134
197015552,-5852411.629413419
155639552,20839912.110610273
-205944576,42204128.52898417
-19581952,2719804.058057748
-93991936,-4199508.564048446
-10587392,-4493805.668173138
-50379264,17791602.66653175
39354624,-2324089.053711113
-61115392,8931715.690017859
-66104576,25976421.12703596
182386944,50750837.02343589
186414592,-27004760.790667262
-32775424,20139120.656621594
-267034880,-23258637.95730651
-111907072,19596815.984874815
-89104384,-16449746.371167252
225618176,-21511854.94864881
42242048,-19893429.066807657
242955264,-22474156.266503934
-229671936,-39834705.601846285
-48591616,7059177.292963021
73444608,11935956.542568397
-186966528,-24523599.076799855
-48547840,-29413043.757926833
-326862080,-10083940.801715672
42668032,-27022563.7522177
-29958400,-2126851.3748464775
91137280,11063603.159922339
15789568,4510726.095226075
-63103488,-12945285.529606177
-250747648,-20505145.413358495
-91015680,-24960757.606370445
51899648,24350635.31941645
-3732992,5104155.001502063
-235696128,-8908699.12543287
72243968,-8051450.275434409
-87997184,-25662334.92317819
-76340736,8135594.6973757325
-28700672,2868244.6270351056
-123034880,-10907173.91393736
-104281088,7938084.225975716
-39905024,15504978.305015
-89710336,24951753.392637655
49835264,-2418770.505721351
-103721728,-14728994.6293867
71545600,24933969.920176297
-179577600,-17406103.23306003
-5495808,6146951.22316318
255693312,4306357.296269405
63478272,9254188.721670987
-153302016,12781056.260877056
-56133376,-2073020.1562831984
63236352,-7258038.479371441
76616960,12059244.911668671
-112903424,6583673.888225458
-19094784,-29979233.026028663
-187826944,-1471025.2384728778
-140339200,-24713338.929109685
-32807424,8972624.656689392
-87169792,1427589.1466623414
216614400,1948339.4970211247
-153794560,18739331.980276838
-135624960,-36306.65281805919
145472768,8835006.0867586
214257664,-1497179.90343496
-75457792,5575271.728372709
118467840,24057362.068285767
-12126976,-8539034.947464082
-3772672,5609098.569193049
-307113216,-3672805.073797253
-133783296,-5501915.353818927
22892544,3614299.7461569835
-95402240,3454002.4165738025
-152951296,-11858784.907593673
231310848,15985429.256644381
77243136,-7094703.007814262
-108104960,-28858422.62008161
53515008,12632006.261519704
-113373184,-5706037.400234655
-117832448,-32631270.828735236
-251433984,21272934.889094684
-5985280,1554042.387033886
-117301760,-3662495.416613555
89559552,-2698458.239616484
20415744,27765617.190788038
51746816,9250442.349908162
64212736,9066605.312672986
-243508480,-41918969.55402842
-314509568,-905849.0600654219
21978624,-27219696.87526898
252498944,8286879.76274193
79097088,-39155056.456664756
-227539456,-7513936.601601076
-231756288,-13959656.79691691
-72766208,-2626950.1543578464
111853056,-4362044.778414981
342190336,2443240.7755454793
69653760,-3527671.495811094
-157593856,-15153161.30327032
-232191744,4622987.573048447
188778240,-5943331.277914781
-181880064,3271089.1745115477
-150747392,-17312628.402922973
79674880,16265778.687517887
-168813568,-35952350.6373157
-151114752,-5127265.105214314
55731968,-20436877.315974906
-95529216,2412321.4216850093
-57540864,1718244.5735261843
72069888,1744847.611142602
-241722368,-32869541.725047644
-104129536,-6524768.684196839
106623744,19872182.460997034
-79270144,-10506080.500021249
77561088,16972365.094787918
45037824,9257270.959612628
-59602432,-753535.652494522
173645568,22024227.520186357
-25206784,21202934.470531445
16641792,-35903191.046003334
32340736,17472109.5892518
-188442368,11836881.324870808
138710272,3835637.8894839194
14806784,7564333.391349927
103095808,-26461012.713221494
-85133056,-13430564.9455774
8644864,4802105.947730712
-41365760,-6046453.722794504
-100989184,-2125173.7844039053
-37677312,-28239662.42873086
-146298112,20881775.18145966
-55395328,-13113491.965716932
360812800,-14729218.54184905
89541632,-3256041.691108585
-100516352,15804342.592013791
-72538880,23011913.164729927
193010688,-10444810.354846455
-108223488,-37296854.62612938
64827648,8198906.8633628925
208104704,9709630.103886591
73559296,-2430301.119007347
-195416576,19348209.324491065
210949632,25949091.282812744
114355712,12081123.884072281
-262294528,-30070926.521250654
-12485120,-6390199.722349012
44212992,-3329420.867356552
394207232,-11566803.572390474
140188928,10596764.381005151
-49970176,3282046.704218414
-157409792,-12932093.374588944
-201044992,-1688618.5161956563
121959936,-24683980.112911515
19963648,2242354.903576723
33297920,-37756554.29375138
112984832,11212109.462548751
-6948608,-1133616.291875216
-171778816,14835969.790813548
-88226816,-36783374.39716093
155679488,7531056.206125835
-174530304,-15166430.556937467
79764480,18928829.551858455
14230784,37671078.717016906
178860032,15195760.460469106
340251904,8697517.754499156
-155392,-38091429.70287042
-92210176,13647109.011233922
17299968,1111033.7187993387
-279019776,-2277771.896893816
120149248,468986.0284966177
-142414080,9066818.466638234
330684160,-23195750.95611945
7731968,13563129.510992873
-80665600,40107002.019907296
29523456,6473868.049124339
-44860416,1231536.4934528826
161132800,-635578.493071944
67353088,18770710.35675598
-67032832,14243251.370482784
4569600,-10118744.607885277
19508480,-634712.7226200537
-112399360,-151906.66343988097
45700096,8576003.166893119
-59801344,-13190582.316899408
-178135552,-26410681.79267214
-125051136,3478330.2120513837
194007040,5171109.957940357
61707008,4261163.73593814
-14558976,-14136487.388076974
-62055168,-35980583.39804114
-221390592,-25920544.854126826
119394048,-32191085.733553376
-150551296,11837475.856861228
-135719680,-28040203.70248646
-399206144,6704984.838404486
-15201024,5492412.376035957
-307798528,-22737276.85516166
-53696000,15745698.507113831
-123145984,-12677160.563917903
55563520,-3305422.992518165
191551232,-82114.12981734655
-66517504,-14833607.274678316
-314141696,21456697.811324187
114218752,-2595531.158325636
49842944,-17335054.252311356
28179200,-16513763.623461686
-114468864,6176681.708228709
21900032,-21964182.37936533
155974400,2053429.917727138
-15873280,1079762.073993011
-844800,-858842.8672865345
-278200064,-6246639.909297421
136184064,-16837244.540620815
53040640,-13546843.171006165
57865984,7264620.223010125
-46516736,37833159.339464866
-61021184,-7478895.170890043
162793984,-7390072.292851037
175252736,7117953.9771833345
-259696640,-23330099.64751036
37615104,23417084.912647653
8612352,13015614.030990995
-82473728,-34426921.8581033
113573888,14854100.071268078
64079104,-31486440.553776953
343848192,1982293.163440947
-68509440,-14960324.978009809
7847424,10150222.051967945
-80630272,-14347509.832223728
-11919616,23033974.362294976
146057984,52912723.954771824
-148900608,-27041083.50575853
-37760512,12730171.312741324
-14624512,22514340.473878056
56910080,-4140087.194277027
-96718336,-8191704.443836104
-82476032,2194569.35256188
-116896512,-6933686.118014677
-35615232,-20355282.16301069
324486912,-14209120.588551402
215573504,-5600219.391426058
156265728,523564.20362930855
-175962880,-2161171.5375087694
14582016,5759384.405756118
-100752640,-24025624.60114655
122554880,748765.2274262557
67929600,29934297.278511584
-127814400,10454120.922842992
-37153792,13270700.132745707
177254144,-7038862.797651932
-44412672,12779612.731249254
92187136,-10333305.970628183
32960512,16983716.040368553
-135344384,6296618.549446428
218701824,3653448.2394152833
-104812544,-25347222.273665063
-45911296,4249265.030978233
10296832,-775194.4080693218
-91788288,-18566187.408878196
145037568,17502261.947733775
122224128,14562914.665564366
-5744128,20551132.097811297
138891776,30655962.27962313
-111773440,-2796081.2765727732
-292524032,2353006.2553159185
-43163392,10145950.426670803
39814656,25918913.03689432
80694528,1162951.1406141932
